year,date,tournament_id,tournament_name,match_name,stage,home_team,away_team,home_team_code,away_team_code,home_goals,away_goals,score,result,home_team_win,away_team_win,draw,extra_time,penalty_shootout,score_penalties,stadium,stadium_id,stadium_name,city,host_country,host_team,attendance,match_time,referee,notes
2018,2018-07-07,WC-2018,2018 FIFA World Cup,Sweden v England,Quarter-finals,Sweden,England,SWE,ENG,0,2,0-2,away team win,0,1,no,no,no,0-0,Samara Arena,S-122,Samara Arena,Samara,Russia,0.0,39991,18:00,Björn Kuipers,
2018,2018-07-10,WC-2018,2018 FIFA World Cup,France v Belgium,Semi-finals,France,Belgium,FRA,BEL,1,0,1-0,home team win,1,0,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,0.0,64286,21:00,Andrés Cunha,
2018,2018-07-11,WC-2018,2018 FIFA World Cup,Croatia v England,Semi-finals,Croatia,England,HRV,ENG,2,1,2-1,home team win,1,0,no,yes,no,0-0,Luzhniki Stadium,S-117,Luzhniki Stadium,Moscow,Russia,0.0,78011,21:00,Cüneyt Çakιr,Required Extra Time
2018,2018-07-14,WC-2018,2018 FIFA World Cup,Belgium v England,Third place,Belgium,England,BEL,ENG,2,0,2-0,home team win,1,0,no,no,no,0-0,Krestovsky Stadium,S-121,Krestovsky Stadium,Saint Petersburg,Russia,0.0,64406,17:00,Alireza Faghani,
2018,2018-07-15,WC-2018,2018 FIFA World Cup,France v Croatia,Final,France,Croatia,FRA,HRV,4,2,4-2,home team win,1,0,no,no,no,0-0,Luzhniki Stadium,S-117,Luzhniki Stadium,Moscow,Russia,0.0,78011,18:00,Néstor Pitana,
2022,2022-11-20,WC-2022,2022 FIFA World Cup,Qatar v Ecuador,Group stage,Qatar,Ecuador,QAT,ECU,0,2,0-2,away team win,0,1,no,no,no,0-0,"Al Bayt Stadium, Al Khor",S-107,,Al Khor,Qatar,True,67372,19:00,Daniele Orsato,
2022,2022-11-21,WC-2022,2022 FIFA World Cup,England v Iran,Group stage,England,Iran,ENG,IRN,6,2,6-2,home team win,1,0,no,no,no,0-0,Khalifa International Stadium,S-110,,Al Rayyan,Qatar,False,,16:00,,
2022,2022-11-21,WC-2022,2022 FIFA World Cup,Senegal v Netherlands,Group stage,Senegal,Netherlands,SEN,NLD,0,2,0-2,away team win,0,1,no,no,no,0-0,"Al Thumama Stadium, ath-Thumāma",S-112,,Doha,Qatar,False,41721,19:00,Wilton Sampaio,
2022,2022-11-21,WC-2022,2022 FIFA World Cup,United States v Wales,Group stage,United States,Wales,USA,WAL,1,1,1-1,draw,0,0,yes,no,no,0-0,"Ahmed bin Ali Stadium, Umm al-Afā'ī",S-108,,Al Rayyan,Qatar,False,43418,22:00,Abdulrahman Ibrahim Al Jassim,
2022,2022-11-22,WC-2022,2022 FIFA World Cup,Argentina v Saudi Arabia,Group stage,Argentina,Saudi Arabia,ARG,SAU,1,2,1-2,away team win,0,1,no,no,no,0-0,"Lusail Iconic Stadium, Lusail",S-114,,Lusail,Qatar,False,88012,13:00,Slavko Vinčič,
2022,2022-11-22,WC-2022,2022 FIFA World Cup,Denmark v Tunisia,Group stage,Denmark,Tunisia,DNK,TUN,0,0,0-0,draw,0,0,yes,no,no,0-0,"Education City Stadium, Doha",S-109,,Al Rayyan,Qatar,False,42925,16:00,César Arturo Ramos,
2022,2022-11-22,WC-2022,2022 FIFA World Cup,France v Australia,Group stage,France,Australia,FRA,AUS,4,1,4-1,home team win,1,0,no,no,no,0-0,"Al Janoub Stadium, Al Wakrah",S-111,,Al Wakrah,Qatar,False,40875,22:00,Victor Gomes,
2022,2022-11-22,WC-2022,2022 FIFA World Cup,Mexico v Poland,Group stage,Mexico,Poland,MEX,POL,0,0,0-0,draw,0,0,yes,no,no,0-0,"Stadium 974, Doha",S-113,,Doha,Qatar,False,39369,19:00,Chris Beath,
2022,2022-11-23,WC-2022,2022 FIFA World Cup,Belgium v Canada,Group stage,Belgium,Canada,BEL,CAN,1,0,1-0,home team win,1,0,no,no,no,0-0,"Ahmed bin Ali Stadium, Umm al-Afā'ī",S-108,,Al Rayyan,Qatar,False,40432,22:00,Janny Sikazwe,
2022,2022-11-23,WC-2022,2022 FIFA World Cup,Germany v Japan,Group stage,Germany,Japan,DEU,JPN,1,2,1-2,away team win,0,1,no,no,no,0-0,"Khalifa International Stadium, Doha",S-110,,Al Rayyan,Qatar,False,42608,16:00,Iván Barton,
2022,2022-11-23,WC-2022,2022 FIFA World Cup,Morocco v Croatia,Group stage,Morocco,Croatia,MAR,HRV,0,0,0-0,draw,0,0,yes,no,no,0-0,"Al Bayt Stadium, Al Khor",S-107,,Al Khor,Qatar,False,59407,13:00,Fernando Rapallini,
2022,2022-11-23,WC-2022,2022 FIFA World Cup,Spain v Costa Rica,Group stage,Spain,Costa Rica,ESP,CRI,7,0,7-0,home team win,1,0,no,no,no,0-0,"Al Thumama Stadium, ath-Thumāma",S-112,,Doha,Qatar,False,40013,19:00,Mohammed Abdulla Hassan,
2022,2022-11-24,WC-2022,2022 FIFA World Cup,Brazil v Serbia,Group stage,Brazil,Serbia,BRA,SRB,2,0,2-0,home team win,1,0,no,no,no,0-0,"Lusail Iconic Stadium, Lusail",S-114,,Lusail,Qatar,False,88103,22:00,Alireza Faghani,
2022,2022-11-24,WC-2022,2022 FIFA World Cup,Portugal v Ghana,Group stage,Portugal,Ghana,PRT,GHA,3,2,3-2,home team win,1,0,no,no,no,0-0,"Stadium 974, Doha",S-113,,Doha,Qatar,False,42662,19:00,Ismail Elfath,
2022,2022-11-24,WC-2022,2022 FIFA World Cup,Switzerland v Cameroon,Group stage,Switzerland,Cameroon,CHE,CMR,1,0,1-0,home team win,1,0,no,no,no,0-0,"Al Janoub Stadium, Al Wakrah",S-111,,Al Wakrah,Qatar,False,39089,13:00,Facundo Tello,
2022,2022-11-24,WC-2022,2022 FIFA World Cup,Uruguay v South Korea,Group stage,Uruguay,South Korea,URY,KOR,0,0,0-0,draw,0,0,yes,no,no,0-0,"Education City Stadium, Doha",S-109,,Al Rayyan,Qatar,False,41663,16:00,Clément Turpin,
2022,2022-11-25,WC-2022,2022 FIFA World Cup,England v United States,Group stage,England,United States,ENG,USA,0,0,0-0,draw,0,0,yes,no,no,0-0,"Al Bayt Stadium, Al Khor",S-107,,Al Khor,Qatar,False,68463,22:00,Jesús Valenzuela,
2022,2022-11-25,WC-2022,2022 FIFA World Cup,Netherlands v Ecuador,Group stage,Netherlands,Ecuador,NLD,ECU,1,1,1-1,draw,0,0,yes,no,no,0-0,"Khalifa International Stadium, Doha",S-110,,Al Rayyan,Qatar,False,44833,19:00,Mustapha Ghorbal,
2022,2022-11-25,WC-2022,2022 FIFA World Cup,Qatar v Senegal,Group stage,Qatar,Senegal,QAT,SEN,1,3,1-3,away team win,0,1,no,no,no,0-0,"Al Thumama Stadium, ath-Thumāma",S-112,,Doha,Qatar,True,41797,16:00,Antonio Matéu,
2022,2022-11-25,WC-2022,2022 FIFA World Cup,,group stage,Wales,Iran,WAL,IRN,0,2,0-2,away team win,0,1,no,no,no,0-0,Ahmad bin Ali Stadium,S-108,,Al Rayyan,Qatar,,,13:00,,
2022,2022-11-26,WC-2022,2022 FIFA World Cup,Argentina v Mexico,Group stage,Argentina,Mexico,ARG,MEX,2,0,2-0,home team win,1,0,no,no,no,0-0,"Lusail Iconic Stadium, Lusail",S-114,,Lusail,Qatar,False,88966,22:00,Daniele Orsato,
2022,2022-11-26,WC-2022,2022 FIFA World Cup,France v Denmark,Group stage,France,Denmark,FRA,DNK,2,1,2-1,home team win,1,0,no,no,no,0-0,"Stadium 974, Doha",S-113,,Doha,Qatar,False,42860,19:00,Szymon Marciniak,
2022,2022-11-26,WC-2022,2022 FIFA World Cup,Poland v Saudi Arabia,Group stage,Poland,Saudi Arabia,POL,SAU,2,0,2-0,home team win,1,0,no,no,no,0-0,"Education City Stadium, Doha",S-109,,Al Rayyan,Qatar,False,44259,16:00,Wilton Sampaio,
2022,2022-11-26,WC-2022,2022 FIFA World Cup,Tunisia v Australia,Group stage,Tunisia,Australia,TUN,AUS,0,1,0-1,away team win,0,1,no,no,no,0-0,"Al Janoub Stadium, Al Wakrah",S-111,,Al Wakrah,Qatar,False,41823,13:00,Daniel Siebert,
2022,2022-11-27,WC-2022,2022 FIFA World Cup,Belgium v Morocco,Group stage,Belgium,Morocco,BEL,MAR,0,2,0-2,away team win,0,1,no,no,no,0-0,"Al Thumama Stadium, ath-Thumāma",S-112,,Doha,Qatar,False,43738,16:00,César Arturo Ramos,
2022,2022-11-27,WC-2022,2022 FIFA World Cup,Croatia v Canada,Group stage,Croatia,Canada,HRV,CAN,4,1,4-1,home team win,1,0,no,no,no,0-0,"Khalifa International Stadium, Doha",S-110,,Al Rayyan,Qatar,False,44374,19:00,Andrés Matonte,
2022,2022-11-27,WC-2022,2022 FIFA World Cup,Japan v Costa Rica,Group stage,Japan,Costa Rica,JPN,CRI,0,1,0-1,away team win,0,1,no,no,no,0-0,"Ahmed bin Ali Stadium, Umm al-Afā'ī",S-108,,Al Rayyan,Qatar,False,41479,13:00,Michael Oliver,
2022,2022-11-27,WC-2022,2022 FIFA World Cup,Spain v Germany,Group stage,Spain,Germany,ESP,DEU,1,1,1-1,draw,0,0,yes,no,no,0-0,"Al Bayt Stadium, Al Khor",S-107,,Al Khor,Qatar,False,68895,22:00,Danny Makkelie,
2022,2022-11-28,WC-2022,2022 FIFA World Cup,Brazil v Switzerland,Group stage,Brazil,Switzerland,BRA,CHE,1,0,1-0,home team win,1,0,no,no,no,0-0,"Stadium 974, Doha",S-113,,Doha,Qatar,False,43649,19:00,Iván Barton,
2022,2022-11-28,WC-2022,2022 FIFA World Cup,,group stage,Cameroon,Serbia,CMR,SRB,3,3,3-3,draw,0,0,yes,no,no,0-0,Al Janoub Stadium,S-111,,Al Wakrah,Qatar,,39789,13:00,Mohammed Abdulla Hassan,
2022,2022-11-28,WC-2022,2022 FIFA World Cup,Portugal v Uruguay,Group stage,Portugal,Uruguay,PRT,URY,2,0,2-0,home team win,1,0,no,no,no,0-0,"Lusail Iconic Stadium, Lusail",S-114,,Lusail,Qatar,False,88668,22:00,Alireza Faghani,
2022,2022-11-28,WC-2022,2022 FIFA World Cup,South Korea v Ghana,Group stage,South Korea,Ghana,KOR,GHA,2,3,2-3,away team win,0,1,no,no,no,0-0,"Education City Stadium, Doha",S-109,,Al Rayyan,Qatar,False,43983,16:00,Anthony Taylor,
2022,2022-11-29,WC-2022,2022 FIFA World Cup,Ecuador v Senegal,Group stage,Ecuador,Senegal,ECU,SEN,1,2,1-2,away team win,0,1,no,no,no,0-0,"Khalifa International Stadium, Doha",S-110,,Al Rayyan,Qatar,False,44569,18:00,Clément Turpin,
2022,2022-11-29,WC-2022,2022 FIFA World Cup,Iran v United States,Group stage,Iran,United States,IRN,USA,0,1,0-1,away team win,0,1,no,no,no,0-0,Al Thumama Stadium,S-112,,Doha,Qatar,False,,22:00,,
2022,2022-11-29,WC-2022,2022 FIFA World Cup,,group stage,Netherlands,Qatar,NLD,QAT,2,0,2-0,home team win,1,0,no,no,no,0-0,Al Bayt Stadium,S-107,,Al Khor,Qatar,,66784,18:00,Bakary Papa Gassama,
2022,2022-11-29,WC-2022,2022 FIFA World Cup,,group stage,Wales,England,WAL,ENG,0,3,0-3,away team win,0,1,no,no,no,0-0,Ahmad bin Ali Stadium,S-108,,Al Rayyan,Qatar,,44297,22:00,Slavko Vinčič,
2022,2022-11-30,WC-2022,2022 FIFA World Cup,,group stage,Australia,Denmark,AUS,DNK,1,0,1-0,home team win,1,0,no,no,no,0-0,Al Janoub Stadium,S-111,,Al Wakrah,Qatar,,41232,18:00,Mustapha Ghorbal,
2022,2022-11-30,WC-2022,2022 FIFA World Cup,Poland v Argentina,Group stage,Poland,Argentina,POL,ARG,0,2,0-2,away team win,0,1,no,no,no,0-0,"Stadium 974, Doha",S-113,,Doha,Qatar,False,44089,22:00,Danny Makkelie,
2022,2022-11-30,WC-2022,2022 FIFA World Cup,Saudi Arabia v Mexico,Group stage,Saudi Arabia,Mexico,SAU,MEX,1,2,1-2,away team win,0,1,no,no,no,0-0,"Lusail Iconic Stadium, Lusail",S-114,,Lusail,Qatar,False,84985,22:00,Michael Oliver,
2022,2022-11-30,WC-2022,2022 FIFA World Cup,Tunisia v France,Group stage,Tunisia,France,TUN,FRA,1,0,1-0,home team win,1,0,no,no,no,0-0,"Education City Stadium, Doha",S-109,,Al Rayyan,Qatar,False,43627,18:00,Matt Conger,
2022,2022-12-01,WC-2022,2022 FIFA World Cup,Canada v Morocco,Group stage,Canada,Morocco,CAN,MAR,1,2,1-2,away team win,0,1,no,no,no,0-0,"Al Thumama Stadium, ath-Thumāma",S-112,,Doha,Qatar,False,43102,18:00,Raphael Claus,
2022,2022-12-01,WC-2022,2022 FIFA World Cup,Costa Rica v Germany,Group stage,Costa Rica,Germany,CRI,DEU,2,4,2-4,away team win,0,1,no,no,no,0-0,"Al Bayt Stadium, Al Khor",S-107,,Al Khor,Qatar,False,67054,22:00,Stéphanie Frappart,
2022,2022-12-01,WC-2022,2022 FIFA World Cup,Croatia v Belgium,Group stage,Croatia,Belgium,HRV,BEL,0,0,0-0,draw,0,0,yes,no,no,0-0,"Ahmed bin Ali Stadium, Umm al-Afā'ī",S-108,,Al Rayyan,Qatar,False,43984,18:00,Anthony Taylor,
2022,2022-12-01,WC-2022,2022 FIFA World Cup,Japan v Spain,Group stage,Japan,Spain,JPN,ESP,2,1,2-1,home team win,1,0,no,no,no,0-0,"Khalifa International Stadium, Doha",S-110,,Al Rayyan,Qatar,False,44851,22:00,Victor Gomes,
2022,2022-12-02,WC-2022,2022 FIFA World Cup,,group stage,Cameroon,Brazil,CMR,BRA,1,0,1-0,home team win,1,0,no,no,no,0-0,Lusail Stadium,S-114,,Lusail,Qatar,,85986,22:00,Ismail Elfath,
2022,2022-12-02,WC-2022,2022 FIFA World Cup,Ghana v Uruguay,Group stage,Ghana,Uruguay,GHA,URY,0,2,0-2,away team win,0,1,no,no,no,0-0,"Al Janoub Stadium, Al Wakrah",S-111,,Al Wakrah,Qatar,False,43443,18:00,Daniel Siebert,
2022,2022-12-02,WC-2022,2022 FIFA World Cup,Serbia v Switzerland,Group stage,Serbia,Switzerland,SRB,CHE,2,3,2-3,away team win,0,1,no,no,no,0-0,"Stadium 974, Doha",S-113,,Doha,Qatar,False,41378,22:00,Fernando Rapallini,
2022,2022-12-02,WC-2022,2022 FIFA World Cup,South Korea v Portugal,Group stage,South Korea,Portugal,KOR,PRT,2,1,2-1,home team win,1,0,no,no,no,0-0,"Education City Stadium, Doha",S-109,,Al Rayyan,Qatar,False,44097,18:00,Facundo Tello,
2022,2022-12-03,WC-2022,2022 FIFA World Cup,,round of 16,Argentina,Australia,ARG,AUS,2,1,2-1,home team win,1,0,no,no,no,0-0,Ahmad bin Ali Stadium,S-108,,Al Rayyan,Qatar,,45032,22:00,Szymon Marciniak,
2022,2022-12-03,WC-2022,2022 FIFA World Cup,,round of 16,Netherlands,United States,NLD,USA,3,1,3-1,home team win,1,0,no,no,no,0-0,Khalifa International Stadium,S-110,,Al Rayyan,Qatar,,44846,18:00,Wilton Sampaio,
2022,2022-12-04,WC-2022,2022 FIFA World Cup,,round of 16,England,Senegal,ENG,SEN,3,0,3-0,home team win,1,0,no,no,no,0-0,Al Bayt Stadium,S-107,,Al Khor,Qatar,,65985,22:00,Iván Barton,
2022,2022-12-04,WC-2022,2022 FIFA World Cup,,round of 16,France,Poland,FRA,POL,3,1,3-1,home team win,1,0,no,no,no,0-0,Al Thumama Stadium,S-112,,Doha,Qatar,,40989,18:00,Jesús Valenzuela,
2022,2022-12-05,WC-2022,2022 FIFA World Cup,,round of 16,Brazil,South Korea,BRA,KOR,4,1,4-1,home team win,1,0,no,no,no,0-0,Stadium 974,S-113,,Doha,Qatar,,43847,22:00,Clément Turpin,
2022,2022-12-05,WC-2022,2022 FIFA World Cup,,round of 16,Japan,Croatia,JPN,HRV,1,1,1-1,away team win,0,1,no,yes,yes,1-3,Al Janoub Stadium,S-111,,Al Wakrah,Qatar,,42523,18:00,Ismail Elfath,Croatia won on penalty kicks following extra time
2022,2022-12-06,WC-2022,2022 FIFA World Cup,,round of 16,Morocco,Spain,MAR,ESP,0,0,0-0,home team win,1,0,no,yes,yes,3-0,Education City Stadium,S-109,,Al Rayyan,Qatar,,44667,18:00,Fernando Rapallini,Morocco won on penalty kicks following extra time
2022,2022-12-06,WC-2022,2022 FIFA World Cup,,round of 16,Portugal,Switzerland,PRT,CHE,6,1,6-1,home team win,1,0,no,no,no,0-0,Lusail Stadium,S-114,,Lusail,Qatar,,83720,22:00,César Arturo Ramos,
2022,2022-12-09,WC-2022,2022 FIFA World Cup,,quarter-finals,Croatia,Brazil,HRV,BRA,1,1,1-1,home team win,1,0,no,yes,yes,4-2,Education City Stadium,S-109,,Al Rayyan,Qatar,,43893,18:00,Michael Oliver,Croatia won on penalty kicks following extra time
2022,2022-12-09,WC-2022,2022 FIFA World Cup,,quarter-finals,Netherlands,Argentina,NLD,ARG,2,2,2-2,away team win,0,1,no,yes,yes,3-4,Lusail Stadium,S-114,,Lusail,Qatar,,88235,22:00,Antonio Matéu,Argentina won on penalty kicks following extra time
2022,2022-12-10,WC-2022,2022 FIFA World Cup,,quarter-finals,England,France,ENG,FRA,1,2,1-2,away team win,0,1,no,no,no,0-0,Al Bayt Stadium,S-107,,Al Khor,Qatar,,68895,22:00,Wilton Sampaio,
2022,2022-12-10,WC-2022,2022 FIFA World Cup,,quarter-finals,Morocco,Portugal,MAR,PRT,1,0,1-0,home team win,1,0,no,no,no,0-0,Al Thumama Stadium,S-112,,Doha,Qatar,,44198,18:00,Facundo Tello,
2022,2022-12-13,WC-2022,2022 FIFA World Cup,,semi-finals,Argentina,Croatia,ARG,HRV,3,0,3-0,home team win,1,0,no,no,no,0-0,Lusail Stadium,S-114,,Lusail,Qatar,,88966,22:00,Daniele Orsato,
2022,2022-12-14,WC-2022,2022 FIFA World Cup,,semi-finals,France,Morocco,FRA,MAR,2,0,2-0,home team win,1,0,no,no,no,0-0,Al Bayt Stadium,S-107,,Al Khor,Qatar,,68294,22:00,César Arturo Ramos,
2022,2022-12-17,WC-2022,2022 FIFA World Cup,,third-place match,Croatia,Morocco,HRV,MAR,2,1,2-1,home team win,1,0,no,no,no,0-0,Khalifa International Stadium,S-110,,Al Rayyan,Qatar,,44137,18:00,Abdulrahman Ibrahim Al Jassim,
2022,2022-12-18,WC-2022,2022 FIFA World Cup,,final,Argentina,France,ARG,FRA,3,3,3-3,home team win,1,0,no,yes,yes,4-2,Lusail Stadium,S-114,,Lusail,Qatar,,88966,18:00,Szymon Marciniak,Argentina won on penalty kicks following extra time
2026,2026-06-11,WC-2026,2026 FIFA World Cup,,Group Stage,Mexico,South Africa,,,,,,,,,,,,,Estadio Azteca,,,Mexico City,Mexico,,,,,
2026,2026-06-12,WC-2026,2026 FIFA World Cup,,Group Stage,South Korea,Winner UEFA Playoff D,,,,,,,,,,,,,Estadio Akron,,,Guadalajara,Mexico,,,,,
2026,2026-06-12,WC-2026,2026 FIFA World Cup,,Group Stage,Canada,Winner UEFA Playoff A,,,,,,,,,,,,,BMO Field,,,Toronto,Canada,,,,,
2026,2026-06-13,WC-2026,2026 FIFA World Cup,,Group Stage,USA,Paraguay,,,,,,,,,,,,,SoFi Stadium,,,Los Angeles,USA,,,,,
2026,2026-06-13,WC-2026,2026 FIFA World Cup,,Group Stage,Brazil,Morocco,,,,,,,,,,,,,MetLife Stadium,,,New York/New Jersey,USA,,,,,
2026,2026-06-13,WC-2026,2026 FIFA World Cup,,Group Stage,Qatar,Switzerland,,,,,,,,,,,,,Levi's Stadium,,,San Francisco Bay Area,USA,,,,,
2026,2026-06-14,WC-2026,2026 FIFA World Cup,,Group Stage,Haiti,Scotland,,,,,,,,,,,,,Gillette Stadium,,,Boston,USA,,,,,
2026,2026-06-14,WC-2026,2026 FIFA World Cup,,Group Stage,Australia,Winner UEFA Playoff C,,,,,,,,,,,,,BC Place,,,Vancouver,Canada,,,,,
2026,2026-06-14,WC-2026,2026 FIFA World Cup,,Group Stage,Germany,Curaçao,,,,,,,,,,,,,NRG Stadium,,,Houston,USA,,,,,
2026,2026-06-14,WC-2026,2026 FIFA World Cup,,Group Stage,Netherlands,Japan,,,,,,,,,,,,,AT&T Stadium,,,Dallas,USA,,,,,
2026,2026-06-14,WC-2026,2026 FIFA World Cup,,Group Stage,Côte d'Ivoire,Ecuador,,,,,,,,,,,,,Lincoln Financial Field,,,Philadelphia,USA,,,,,
2026,2026-06-15,WC-2026,2026 FIFA World Cup,,Group Stage,Winner UEFA Playoff B,Tunisia,,,,,,,,,,,,,Estadio BBVA,,,Monterrey,Mexico,,,,,
2026,2026-06-15,WC-2026,2026 FIFA World Cup,,Group Stage,Spain,Cabo Verde,,,,,,,,,,,,,Mercedes-Benz Stadium,,,Atlanta,USA,,,,,
2026,2026-06-15,WC-2026,2026 FIFA World Cup,,Group Stage,Belgium,Egypt,,,,,,,,,,,,,Lumen Field,,,Seattle,USA,,,,,
2026,2026-06-15,WC-2026,2026 FIFA World Cup,,Group Stage,Saudi Arabia,Uruguay,,,,,,,,,,,,,Hard Rock Stadium,,,Miami,USA,,,,,
2026,2026-06-16,WC-2026,2026 FIFA World Cup,,Group Stage,IR Iran,New Zealand,,,,,,,,,,,,,SoFi Stadium,,,Los Angeles,USA,,,,,
2026,2026-06-16,WC-2026,2026 FIFA World Cup,,Group Stage,France,Senegal,,,,,,,,,,,,,MetLife Stadium,,,New York/New Jersey,USA,,,,,
2026,2026-06-16,WC-2026,2026 FIFA World Cup,,Group Stage,Winner FIFA Playoff 2,Norway,,,,,,,,,,,,,Gillette Stadium,,,Boston,USA,,,,,
2026,2026-06-17,WC-2026,2026 FIFA World Cup,,Group Stage,Argentina,Algeria,,,,,,,,,,,,,Arrowhead Stadium,,,Kansas City,USA,,,,,
2026,2026-06-17,WC-2026,2026 FIFA World Cup,,Group Stage,Austria,Jordan,,,,,,,,,,,,,Levi's Stadium,,,San Francisco Bay Area,USA,,,,,
2026,2026-06-17,WC-2026,2026 FIFA World Cup,,Group Stage,Portugal,Winner FIFA Playoff 1,,,,,,,,,,,,,NRG Stadium,,,Houston,USA,,,,,
2026,2026-06-17,WC-2026,2026 FIFA World Cup,,Group Stage,England,Croatia,,,,,,,,,,,,,AT&T Stadium,,,Dallas,USA,,,,,
2026,2026-06-17,WC-2026,2026 FIFA World Cup,,Group Stage,Ghana,Panama,,,,,,,,,,,,,BMO Field,,,Toronto,Canada,,,,,
2026,2026-06-18,WC-2026,2026 FIFA World Cup,,Group Stage,Uzbekistan,Colombia,,,,,,,,,,,,,Estadio Azteca,,,Mexico City,Mexico,,,,,
2026,2026-06-18,WC-2026,2026 FIFA World Cup,,Group Stage,Winner UEFA Playoff D,South Africa,,,,,,,,,,,,,Mercedes-Benz Stadium,,,Atlanta,USA,,,,,
2026,2026-06-18,WC-2026,2026 FIFA World Cup,,Group Stage,Switzerland,Winner UEFA Playoff A,,,,,,,,,,,,,SoFi Stadium,,,Los Angeles,USA,,,,,
2026,2026-06-19,WC-2026,2026 FIFA World Cup,,Group Stage,Canada,Qatar,,,,,,,,,,,,,BC Place,,,Vancouver,Canada,,,,,
2026,2026-06-19,WC-2026,2026 FIFA World Cup,,Group Stage,Mexico,South Korea,,,,,,,,,,,,,Estadio Akron,,,Guadalajara,Mexico,,,,,
2026,2026-06-19,WC-2026,2026 FIFA World Cup,,Group Stage,Scotland,Morocco,,,,,,,,,,,,,Gillette Stadium,,,Boston,USA,,,,,
2026,2026-06-19,WC-2026,2026 FIFA World Cup,,Group Stage,USA,Australia,,,,,,,,,,,,,Lumen Field,,,Seattle,USA,,,,,
2026,2026-06-20,WC-2026,2026 FIFA World Cup,,Group Stage,Brazil,Haiti,,,,,,,,,,,,,Lincoln Financial Field,,,Philadelphia,USA,,,,,
2026,2026-06-20,WC-2026,2026 FIFA World Cup,,Group Stage,Winner UEFA Playoff C,Paraguay,,,,,,,,,,,,,Levi's Stadium,,,San Francisco Bay Area,USA,,,,,
2026,2026-06-20,WC-2026,2026 FIFA World Cup,,Group Stage,Netherlands,Winner UEFA Playoff B,,,,,,,,,,,,,NRG Stadium,,,Houston,USA,,,,,
2026,2026-06-20,WC-2026,2026 FIFA World Cup,,Group Stage,Germany,Côte d'Ivoire,,,,,,,,,,,,,BMO Field,,,Toronto,Canada,,,,,
2026,2026-06-21,WC-2026,2026 FIFA World Cup,,Group Stage,Ecuador,Curaçao,,,,,,,,,,,,,Arrowhead Stadium,,,Kansas City,USA,,,,,
2026,2026-06-21,WC-2026,2026 FIFA World Cup,,Group Stage,Tunisia,Japan,,,,,,,,,,,,,Estadio BBVA,,,Monterrey,Mexico,,,,,
2026,2026-06-21,WC-2026,2026 FIFA World Cup,,Group Stage,Spain,Saudi Arabia,,,,,,,,,,,,,Mercedes-Benz Stadium,,,Atlanta,USA,,,,,
2026,2026-06-21,WC-2026,2026 FIFA World Cup,,Group Stage,Belgium,IR Iran,,,,,,,,,,,,,SoFi Stadium,,,Los Angeles,USA,,,,,
2026,2026-06-21,WC-2026,2026 FIFA World Cup,,Group Stage,Uruguay,Cabo Verde,,,,,,,,,,,,,Hard Rock Stadium,,,Miami,USA,,,,,
2026,2026-06-22,WC-2026,2026 FIFA World Cup,,Group Stage,New Zealand,Egypt,,,,,,,,,,,,,BC Place,,,Vancouver,Canada,,,,,
2026,2026-06-22,WC-2026,2026 FIFA World Cup,,Group Stage,Argentina,Austria,,,,,,,,,,,,,AT&T Stadium,,,Dallas,USA,,,,,
2026,2026-06-22,WC-2026,2026 FIFA World Cup,,Group Stage,France,Winner FIFA Playoff 2,,,,,,,,,,,,,Lincoln Financial Field,,,Philadelphia,USA,,,,,
2026,2026-06-23,WC-2026,2026 FIFA World Cup,,Group Stage,Norway,Senegal,,,,,,,,,,,,,MetLife Stadium,,,New York/New Jersey,USA,,,,,
2026,2026-06-23,WC-2026,2026 FIFA World Cup,,Group Stage,Jordan,Algeria,,,,,,,,,,,,,Levi's Stadium,,,San Francisco Bay Area,USA,,,,,
2026,2026-06-23,WC-2026,2026 FIFA World Cup,,Group Stage,Portugal,Uzbekistan,,,,,,,,,,,,,NRG Stadium,,,Houston,USA,,,,,
2026,2026-06-23,WC-2026,2026 FIFA World Cup,,Group Stage,England,Ghana,,,,,,,,,,,,,Gillette Stadium,,,Boston,USA,,,,,
2026,2026-06-23,WC-2026,2026 FIFA World Cup,,Group Stage,Panama,Croatia,,,,,,,,,,,,,BMO Field,,,Toronto,Canada,,,,,
2026,2026-06-24,WC-2026,2026 FIFA World Cup,,Group Stage,Colombia,Winner FIFA Playoff 1,,,,,,,,,,,,,Estadio Akron,,,Guadalajara,Mexico,,,,,
2026,2026-06-24,WC-2026,2026 FIFA World Cup,,Group Stage,Morocco,Haiti,,,,,,,,,,,,,Mercedes-Benz Stadium,,,Atlanta,USA,,,,,
2026,2026-06-24,WC-2026,2026 FIFA World Cup,,Group Stage,Scotland,Brazil,,,,,,,,,,,,,Hard Rock Stadium,,,Miami,USA,,,,,
2026,2026-06-24,WC-2026,2026 FIFA World Cup,,Group Stage,Switzerland,Canada,,,,,,,,,,,,,BC Place,,,Vancouver,Canada,,,,,
2026,2026-06-24,WC-2026,2026 FIFA World Cup,,Group Stage,Winner UEFA Playoff A,Qatar,,,,,,,,,,,,,Lumen Field,,,Seattle,USA,,,,,
2026,2026-06-25,WC-2026,2026 FIFA World Cup,,Group Stage,South Africa,South Korea,,,,,,,,,,,,,Estadio BBVA,,,Monterrey,Mexico,,,,,
